Customer_ID,Customer_Name,Gender,Age,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Type,Employer_Name,Annual_Income,Income_Group,Customer_Segment,Account_Type,Existing_Loans,Dependents,Credit_Card_Holder,Years_With_Bank,Customer_Status,Join_Date
CUST12453,Isha Varty,Female,31,1995-06-01,Single,High School,IT Professional,Salaried,Barad and Sons,856324,Middle,Gold,Salary,3,0,Yes,4,Active,2022-07-25
CUST12454,Ekaraj Bhatti,Male,40,1986-06-19,Married,Post Graduate,Self-Employed,Self-Employed,Kapur LLC,1529626,High,Platinum,Savings,3,0,No,1,Active,2025-07-24
CUST12455,Leela Narayanan,Female,68,1958-03-28,Single,High School,IT Professional,Salaried,Srinivas Inc,1212110,High,Platinum,Savings,1,1,Yes,7,Active,2019-07-26
CUST12456,Bhavya Ganguly,Female,55,1971-06-27,Married,High School,Engineer,Salaried,Balasubramanian-Purohit,951415,Middle,Gold,Current,1,4,Yes,11,Active,2015-07-27
CUST12457,Frado Handa,Male,30,1996-04-14,Married,Post Graduate,Business Owner,Business,Dubey and Sons,2582765,Premium,Corporate,Savings,0,1,No,12,Closed,2014-07-27
CUST12458,Rohan Subramanian,Male,32,1994-02-04,Single,Diploma,IT Professional,Salaried,"Zacharia, Dyal and Pandit",953429,Middle,Gold,Premium,3,1,Yes,4,Active,2022-07-25
CUST12459,Frado Dora,Male,57,1968-12-23,Married,Post Graduate,Business Owner,Business,"Gokhale, Cherian and Johal",2363504,Premium,Corporate,Savings,0,5,No,7,Closed,2019-07-26
CUST12460,Omisha Dhawan,Female,37,1989-01-28,Single,Graduate,Student,Salaried,Atwal-Chandran,180333,Low,Retail,Savings,3,1,No,9,Active,2017-07-26
CUST12461,Fitan Oza,Male,58,1968-06-15,Married,Graduate,Government Employee,Government,"Sachdeva, Lal and Raman",650972,Middle,Gold,Savings,0,2,No,11,Active,2015-07-27
CUST12462,Tanish Ghose,Male,32,1994-02-05,Married,High School,Engineer,Salaried,Atwal Ltd,934477,Middle,Gold,Salary,1,5,No,14,Active,2012-07-27
CUST12463,Faras Kaur,Male,44,1981-11-22,Married,High School,Engineer,Salaried,"Raman, Kota and Ranganathan",895843,Middle,Gold,Salary,1,3,No,7,Active,2019-07-26
CUST12464,Chaitanya Saxena,Male,34,1992-06-04,Married,Post Graduate,Student,Salaried,"Bala, Patla and Pau",158652,Low,Retail,Savings,2,2,No,15,Active,2011-07-28
CUST12465,Saumya Dua,Female,56,1969-11-11,Married,Graduate,Self-Employed,Self-Employed,"Raman, Batta and Banerjee",1361187,High,Platinum,Savings,3,0,Yes,23,Active,2003-07-30
CUST12466,Nikita Babu,Female,47,1978-08-22,Married,Graduate,IT Professional,Salaried,Parmer Group,812041,Middle,Gold,Salary,3,1,Yes,6,Active,2020-07-25
CUST12467,Tejas Karpe,Male,50,1976-07-05,Married,Diploma,Teacher,Salaried,Ghose Ltd,619093,Middle,Gold,Current,2,2,No,12,Active,2014-07-27
CUST12468,Chanakya Walla,Male,24,2002-04-22,Single,High School,Student,Salaried,"Sharma, Lall and Balakrishnan",219926,Low,Retail,Premium,0,0,Yes,6,Active,2020-07-25
CUST12469,Onveer Hayer,Male,59,1967-05-16,Single,High School,Engineer,Salaried,Bansal-Gopal,990456,Middle,Gold,Premium,1,3,Yes,10,Active,2016-07-26
CUST12470,Vihaan Merchant,Male,53,1972-11-14,Married,Diploma,IT Professional,Salaried,"Bedi, Chandra and Rege",728150,Middle,Gold,Premium,0,2,Yes,24,Active,2002-07-30
CUST12471,Imaran Dada,Male,45,1981-05-08,Married,Diploma,Student,Salaried,Karnik-Pradhan,180684,Low,Retail,Savings,1,2,No,6,Active,2020-07-25
CUST12472,Ryan Pillay,Male,61,1965-06-23,Married,High School,Government Employee,Government,D’Alia-Goel,633349,Middle,Gold,Salary,0,5,Yes,8,Active,2018-07-26
CUST12473,Rushil Morar,Male,65,1961-07-23,Single,Graduate,Banker,Salaried,Tripathi-Halder,824557,Middle,Gold,Savings,2,0,Yes,3,Active,2023-07-25
CUST12474,Ishanvi Chauhan,Female,54,1972-01-19,Married,Post Graduate,IT Professional,Salaried,Nanda-Bahri,835195,Middle,Gold,Premium,0,0,Yes,3,Active,2023-07-25
CUST12475,Pranit Upadhyay,Male,54,1972-02-24,Married,Diploma,Self-Employed,Self-Employed,Wason-Yohannan,1365472,High,Platinum,Savings,1,3,No,15,Active,2011-07-28
CUST12476,Anamika Pandit,Female,54,1971-09-30,Married,Post Graduate,Self-Employed,Self-Employed,Sharaf Group,1271717,High,Platinum,Current,1,1,Yes,9,Active,2017-07-26
CUST12477,Anmol Kapur,Male,49,1977-02-05,Married,Graduate,IT Professional,Salaried,Shenoy and Sons,1182993,High,Platinum,Savings,2,0,No,11,Active,2015-07-27
CUST12478,Diya Raja,Female,39,1987-03-25,Married,High School,IT Professional,Salaried,Master and Sons,1031558,High,Platinum,Current,1,1,No,21,Active,2005-07-29
CUST12479,Balveer Prabhu,Male,65,1960-10-06,Single,Post Graduate,Government Employee,Government,Vig-Bhalla,596782,Middle,Gold,Savings,0,0,No,10,Inactive,2016-07-26
CUST12480,Balhaar Prasad,Male,36,1990-02-06,Married,Graduate,Self-Employed,Self-Employed,Krishnan-Oza,1547438,High,Platinum,Savings,1,3,No,18,Active,2008-07-28
CUST12481,Upadhriti Chopra,Female,65,1960-09-30,Married,Graduate,Business Owner,Business,"De, Lad and Sura",1865611,High,Platinum,Salary,0,1,Yes,2,Active,2024-07-24
CUST12482,Baghyawati Tella,Female,24,2001-11-23,Single,Diploma,IT Professional,Salaried,"Kalita, Rajan and Soni",939650,Middle,Gold,Current,1,1,Yes,6,Active,2020-07-25
CUST12483,Chaman Mannan,Female,33,1993-07-02,Married,Diploma,Banker,Salaried,Chauhan Ltd,751762,Middle,Gold,Savings,1,4,No,10,Active,2016-07-26
CUST12484,Chakrika Hayre,Female,39,1987-06-07,Married,Diploma,Teacher,Salaried,Som and Sons,578604,Middle,Gold,Savings,1,4,Yes,21,Active,2005-07-29
CUST12485,Raghav Sachdev,Male,34,1992-03-09,Married,Graduate,IT Professional,Salaried,Lal-Kumar,1204913,High,Platinum,Salary,0,2,Yes,16,Active,2010-07-28
CUST12486,Theodore Barad,Male,32,1993-12-25,Married,Post Graduate,Student,Salaried,"Reddy, Dave and Kurian",174944,Low,Retail,Salary,3,4,No,14,Active,2012-07-27
CUST12487,Jackson Trivedi,Male,70,1955-10-15,Single,Graduate,Government Employee,Government,Nigam-Dey,675746,Middle,Gold,Savings,3,3,No,8,Active,2018-07-26
CUST12488,Dipta Khare,Female,54,1971-12-22,Married,Diploma,Government Employee,Government,Rastogi-Parikh,712724,Middle,Gold,Savings,0,5,No,10,Active,2016-07-26
CUST12489,Rachita Saraf,Female,49,1976-12-07,Married,Graduate,Business Owner,Business,Tank-Suresh,2195133,Premium,Corporate,Savings,0,1,Yes,8,Inactive,2018-07-26
CUST12490,Karan Comar,Male,48,1978-04-15,Married,Post Graduate,Government Employee,Government,"Lanka, Varty and Mistry",664243,Middle,Gold,Salary,0,3,Yes,17,Active,2009-07-28
CUST12491,Vivaan Gill,Male,43,1982-12-11,Married,Graduate,Government Employee,Government,"Ganguly, Ramachandran and Mittal",947501,Middle,Gold,Savings,0,2,Yes,19,Active,2007-07-29
CUST12492,Kashish Pai,Female,26,1999-08-25,Single,High School,Banker,Salaried,Raval Ltd,736500,Middle,Gold,Savings,0,3,Yes,8,Active,2018-07-26
CUST12493,Om Raman,Male,37,1988-11-24,Married,Graduate,Banker,Salaried,Chander Ltd,813885,Middle,Gold,Salary,0,3,No,14,Active,2012-07-27
CUST12494,Kashvi Kala,Female,38,1988-02-09,Married,Post Graduate,Teacher,Salaried,"Hayer, Prabhakar and Anand",607971,Middle,Gold,Salary,1,1,Yes,20,Active,2006-07-29
CUST12495,Nitesh Baral,Male,35,1991-03-17,Married,Graduate,IT Professional,Salaried,Mishra Group,724749,Middle,Gold,Salary,0,4,Yes,14,Active,2012-07-27
CUST12496,Jack Sarkar,Male,45,1980-08-21,Married,High School,Business Owner,Business,"Wason, Tiwari and Kalla",2703216,Premium,Corporate,Salary,0,4,Yes,6,Inactive,2020-07-25
CUST12497,Reyansh Chad,Male,45,1980-12-25,Married,Graduate,IT Professional,Salaried,"Walla, Lalla and Tella",1108052,High,Platinum,Salary,1,2,Yes,1,Active,2025-07-24
CUST12498,Saksham Nagy,Male,25,2000-09-13,Single,Diploma,Business Owner,Business,Brar-Iyer,3023360,Premium,Corporate,Savings,3,5,Yes,7,Active,2019-07-26
CUST12499,Megha Arora,Female,56,1969-12-20,Single,Post Graduate,Self-Employed,Self-Employed,Parmar-Parekh,1512818,High,Platinum,Savings,0,5,Yes,12,Active,2014-07-27
CUST12500,Advik Padmanabhan,Male,60,1966-05-29,Married,Post Graduate,Self-Employed,Self-Employed,"Shetty, Soman and Parekh",1494477,High,Platinum,Current,0,4,Yes,20,Inactive,2006-07-29
CUST12501,Maanas Lalla,Male,22,2004-01-18,Single,Graduate,IT Professional,Salaried,Srivastava-Dani,830467,Middle,Gold,Salary,0,1,No,4,Active,2022-07-25
CUST12502,Harish Sant,Male,59,1967-07-01,Married,Post Graduate,Banker,Salaried,"Batra, Walia and Kannan",1017856,High,Platinum,Savings,4,2,Yes,16,Active,2010-07-28
CUST12503,Ishwar Anne,Male,42,1984-03-29,Married,High School,Self-Employed,Self-Employed,Lala PLC,1365578,High,Platinum,Savings,0,5,Yes,23,Active,2003-07-30
CUST12504,Abhimanyu Sahni,Male,40,1986-03-18,Married,High School,Business Owner,Business,Pandey-Chandra,2285633,Premium,Corporate,Savings,2,2,No,14,Active,2012-07-27
CUST12505,Bhanumati Modi,Female,50,1976-07-07,Married,High School,Banker,Salaried,Sarin Inc,652897,Middle,Gold,Savings,2,5,No,3,Active,2023-07-25
CUST12506,Ira Rege,Female,39,1987-02-08,Married,Graduate,IT Professional,Salaried,"Yohannan, Seth and Mukhopadhyay",815376,Middle,Gold,Savings,0,0,No,21,Active,2005-07-29
CUST12507,Hamsini Kala,Female,36,1989-10-24,Married,Post Graduate,Banker,Salaried,Mitra and Sons,776699,Middle,Gold,Savings,4,3,No,14,Active,2012-07-27
CUST12508,Ekantika Dass,Female,47,1978-08-14,Married,PhD,IT Professional,Salaried,Bir-Kaul,823600,Middle,Gold,Savings,0,0,Yes,14,Active,2012-07-27
CUST12509,Bhavini Merchant,Female,26,2000-01-30,Single,Diploma,Government Employee,Government,"Hans, Kumar and Sani",699187,Middle,Gold,Salary,2,0,No,1,Inactive,2025-07-24
CUST12510,Arya Bandi,Female,38,1988-04-29,Married,Graduate,Business Owner,Business,"Chokshi, Chad and Oommen",2314519,Premium,Corporate,Savings,1,1,No,14,Active,2012-07-27
CUST12511,Tamanna Sur,Female,49,1976-12-24,Married,Graduate,Business Owner,Business,Natt and Sons,2512595,Premium,Corporate,Current,1,2,No,15,Active,2011-07-28
CUST12512,Udyati Cheema,Female,30,1996-02-29,Married,Post Graduate,IT Professional,Salaried,Agate Ltd,1178060,High,Platinum,Savings,1,5,Yes,12,Active,2014-07-27
CUST12513,Harita Sodhi,Female,35,1990-09-13,Single,PhD,Government Employee,Government,Narula-Khosla,747320,Middle,Gold,Savings,0,5,Yes,17,Active,2009-07-28
CUST12514,Ikshita Krishnan,Female,57,1968-12-15,Married,Diploma,Self-Employed,Self-Employed,Bail Ltd,1098266,High,Platinum,Current,0,0,No,15,Active,2011-07-28
CUST12515,Ethan Ben,Male,42,1984-07-30,Single,Graduate,Doctor,Salaried,Sarkar-Varghese,1620229,High,Platinum,Savings,3,3,Yes,24,Active,2002-07-30
CUST12516,Jagat Mane,Male,58,1967-11-08,Married,Graduate,Retired,Salaried,"Rana, Srinivasan and Badal",569965,Middle,Gold,Premium,0,3,No,1,Active,2025-07-24
CUST12517,Anthony Merchant,Male,37,1989-01-27,Married,High School,Engineer,Salaried,Rai Group,1088892,High,Platinum,Current,0,5,No,10,Closed,2016-07-26
CUST12518,Omisha Sagar,Female,39,1986-09-12,Married,Graduate,Teacher,Salaried,"Dara, Ganesh and Bajaj",470012,Low,Retail,Premium,4,2,Yes,2,Active,2024-07-24
CUST12519,Girindra Luthra,Male,33,1993-01-18,Married,PhD,IT Professional,Salaried,Ray LLC,1014880,High,Platinum,Savings,2,5,No,15,Active,2011-07-28
CUST12520,Rajeshri Agrawal,Female,41,1985-02-18,Married,High School,Business Owner,Business,Modi-Desai,2703075,Premium,Corporate,Salary,3,1,Yes,7,Active,2019-07-26
CUST12521,Priya Bains,Female,48,1978-06-04,Married,Graduate,Self-Employed,Self-Employed,"Mitter, Halder and Doshi",1196326,High,Platinum,Salary,2,0,Yes,23,Active,2003-07-30
CUST12522,Anusha Khanna,Female,46,1979-09-28,Married,Graduate,Student,Salaried,"Gade, Manda and Lal",249921,Low,Retail,Savings,2,4,Yes,16,Active,2010-07-28
CUST12523,Pavani Sunder,Female,33,1993-03-22,Married,High School,Government Employee,Government,"Chauhan, Manda and Ghosh",813743,Middle,Gold,Savings,2,2,No,12,Active,2014-07-27
CUST12524,Pranit Thakur,Male,68,1958-01-10,Married,High School,Government Employee,Government,Bal LLC,871222,Middle,Gold,Current,3,3,No,18,Active,2008-07-28
CUST12525,Ira Halder,Female,62,1964-07-25,Married,High School,Doctor,Salaried,Minhas-Narasimhan,2204446,Premium,Corporate,Salary,2,5,Yes,25,Active,2001-07-30
CUST12526,Indrajit Chada,Male,26,2000-03-27,Single,Post Graduate,Engineer,Salaried,Date-Babu,969659,Middle,Gold,Salary,1,1,No,5,Inactive,2021-07-25
CUST12527,Devansh Gole,Male,36,1990-01-02,Married,Diploma,Engineer,Salaried,Goda-Nagy,774049,Middle,Gold,Salary,2,3,No,14,Active,2012-07-27
CUST12528,Frederick Rastogi,Male,44,1981-09-27,Married,High School,Government Employee,Government,Borde Ltd,952276,Middle,Gold,Savings,1,1,Yes,13,Active,2013-07-27
CUST12529,Maya Oommen,Female,37,1989-07-19,Married,High School,Retired,Salaried,Brar-Dugar,561411,Middle,Gold,Premium,2,4,No,2,Active,2024-07-24
CUST12530,Logan Walia,Male,36,1989-12-12,Married,High School,Banker,Salaried,"Koshy, Chawla and Lad",1030187,High,Platinum,Savings,0,1,Yes,14,Closed,2012-07-27
CUST12531,Anamika Sur,Female,42,1984-05-21,Married,High School,Government Employee,Government,Saha Inc,699970,Middle,Gold,Savings,2,2,Yes,17,Closed,2009-07-28
CUST12532,Ishita Bhavsar,Female,66,1959-09-24,Single,Graduate,IT Professional,Salaried,"Bath, Mukhopadhyay and Gopal",1211920,High,Platinum,Savings,1,2,No,11,Active,2015-07-27
CUST12533,Sanya Prasad,Female,28,1998-04-07,Single,Graduate,Self-Employed,Self-Employed,Zacharia-Ramanathan,1076904,High,Platinum,Current,3,3,Yes,10,Active,2016-07-26
CUST12534,Jagat More,Male,43,1982-12-05,Single,Post Graduate,Doctor,Salaried,Sathe-Khanna,1857449,High,Platinum,Current,0,1,No,2,Active,2024-07-24
CUST12535,Saanvi Rai,Female,46,1980-04-17,Married,Diploma,Business Owner,Business,Joshi Ltd,2132865,Premium,Corporate,Savings,2,2,Yes,25,Active,2001-07-30
CUST12536,Yamini Doctor,Female,70,1955-08-13,Married,Post Graduate,Banker,Salaried,Kadakia PLC,1029173,High,Platinum,Savings,4,5,No,22,Active,2004-07-29
CUST12537,Naksh Srinivasan,Male,61,1965-01-18,Married,Graduate,IT Professional,Salaried,Palla-Sagar,1152272,High,Platinum,Current,0,4,Yes,17,Active,2009-07-28
CUST12538,Ronith Taneja,Male,49,1977-04-03,Married,High School,Engineer,Salaried,Sathe Ltd,1163365,High,Platinum,Current,0,0,Yes,20,Active,2006-07-29
CUST12539,Nisha Venkatesh,Female,32,1994-07-25,Married,Post Graduate,Teacher,Salaried,Bakshi-Mand,409644,Low,Retail,Premium,1,0,No,9,Active,2017-07-26
CUST12540,Mugdha Tata,Female,31,1995-05-03,Married,High School,Banker,Salaried,"Singhal, Rana and Vohra",888654,Middle,Gold,Salary,0,4,Yes,13,Active,2013-07-27
CUST12541,Tejas Sagar,Male,28,1998-02-18,Single,Diploma,Self-Employed,Self-Employed,Chakrabarti-Naidu,1669286,High,Platinum,Savings,1,5,No,10,Active,2016-07-26
CUST12542,Bhavika Sama,Female,34,1992-02-03,Married,Diploma,Doctor,Salaried,Dyal LLC,1622519,High,Platinum,Savings,1,1,No,16,Inactive,2010-07-28
CUST12543,Andrew Nayar,Male,36,1989-11-23,Married,Diploma,Engineer,Salaried,"More, Kothari and Chopra",921973,Middle,Gold,Current,3,3,Yes,18,Active,2008-07-28
CUST12544,Nachiket Raval,Male,50,1975-10-26,Married,High School,Teacher,Salaried,Munshi-Dara,613167,Middle,Gold,Salary,2,2,No,7,Active,2019-07-26
CUST12545,Samaksh Sabharwal,Male,39,1987-06-29,Married,Graduate,IT Professional,Salaried,Sehgal Ltd,963940,Middle,Gold,Current,1,2,Yes,14,Active,2012-07-27
CUST12546,Nidhi Oak,Female,62,1964-06-09,Married,Post Graduate,Engineer,Salaried,"Pingle, Nazareth and Kakar",1023472,High,Platinum,Salary,0,2,Yes,3,Active,2023-07-25
CUST12547,Yasti Kala,Female,47,1979-02-10,Single,Graduate,Engineer,Salaried,"Kakar, Chacko and Shukla",1030174,High,Platinum,Savings,0,3,No,10,Closed,2016-07-26
CUST12548,Harrison Tella,Male,50,1976-02-25,Married,Diploma,Government Employee,Government,"Purohit, Subramanian and Venkataraman",912517,Middle,Gold,Salary,1,2,Yes,9,Active,2017-07-26
CUST12549,Abhiram Dhaliwal,Male,34,1992-04-23,Married,Post Graduate,Business Owner,Business,"Gola, Chopra and Ghosh",2892658,Premium,Corporate,Savings,0,5,Yes,16,Active,2010-07-28
CUST12550,Rachita Viswanathan,Female,50,1976-05-17,Single,Graduate,Teacher,Salaried,"Kaur, Sanghvi and Rajagopalan",465697,Low,Retail,Savings,1,5,Yes,8,Active,2018-07-26
CUST12551,Arya Barman,Female,35,1990-12-12,Married,Diploma,IT Professional,Salaried,Kale-Manda,743223,Middle,Gold,Savings,3,5,Yes,2,Active,2024-07-24
CUST12552,Watika Hegde,Female,57,1969-05-09,Single,Post Graduate,IT Professional,Salaried,Jha LLC,743838,Middle,Gold,Premium,1,3,No,5,Active,2021-07-25
CUST12553,Udant Dugar,Male,56,1969-12-11,Married,Graduate,Teacher,Salaried,"Seshadri, Puri and Raja",639469,Middle,Gold,Savings,3,0,Yes,9,Closed,2017-07-26
CUST12554,William Dhingra,Male,59,1967-04-06,Married,Graduate,Government Employee,Government,"Srivastava, Mani and Sethi",976958,Middle,Gold,Premium,0,4,Yes,7,Active,2019-07-26
CUST12555,Madhav Lad,Male,66,1959-09-30,Married,Post Graduate,Engineer,Salaried,Nair Group,710254,Middle,Gold,Salary,0,1,Yes,24,Inactive,2002-07-30
CUST12556,Mason Boase,Male,49,1976-12-22,Married,Post Graduate,Engineer,Salaried,Merchant LLC,892729,Middle,Gold,Savings,2,3,Yes,3,Active,2023-07-25
CUST12557,Tarak Sengupta,Male,48,1978-03-09,Married,Diploma,Government Employee,Government,Kapur and Sons,879605,Middle,Gold,Savings,0,1,Yes,12,Active,2014-07-27
CUST12558,Faqid Sharma,Male,51,1975-05-14,Married,Graduate,Engineer,Salaried,Mital-Pradhan,874198,Middle,Gold,Salary,0,3,No,12,Active,2014-07-27
CUST12559,Ijaya Lalla,Female,22,2003-08-31,Single,Graduate,Engineer,Salaried,Chana PLC,1006274,High,Platinum,Savings,1,0,No,4,Active,2022-07-25
CUST12560,Samuel Jha,Male,46,1980-02-06,Married,Diploma,Banker,Salaried,"Gopal, Kapadia and Master",1045828,High,Platinum,Savings,0,1,No,8,Active,2018-07-26
CUST12561,Mekhala Badal,Female,63,1962-11-14,Married,Graduate,Self-Employed,Self-Employed,Pandey-Pau,1083419,High,Platinum,Savings,2,4,Yes,25,Active,2001-07-30
CUST12562,Tanish Tiwari,Male,34,1992-01-01,Married,Graduate,IT Professional,Salaried,Acharya LLC,1255400,High,Platinum,Savings,0,5,No,16,Active,2010-07-28
CUST12563,Gunbir Chokshi,Male,38,1988-03-29,Married,High School,Teacher,Salaried,Radhakrishnan-Basu,427944,Low,Retail,Salary,0,4,No,20,Active,2006-07-29
CUST12564,Zayyan Bala,Male,39,1987-01-06,Single,Graduate,Teacher,Salaried,Viswanathan and Sons,532506,Middle,Gold,Savings,1,2,No,21,Inactive,2005-07-29
CUST12565,Christopher Taneja,Male,65,1960-12-23,Single,Graduate,IT Professional,Salaried,Rama Group,1054111,High,Platinum,Salary,0,1,Yes,25,Active,2001-07-30
CUST12566,Ridhi Bakshi,Female,31,1995-01-18,Married,Graduate,Retired,Salaried,Patla Inc,589743,Middle,Gold,Savings,0,0,Yes,13,Closed,2013-07-27
CUST12567,Imaran Chandran,Male,67,1959-05-17,Single,Post Graduate,Engineer,Salaried,"Narula, Jani and Rama",908182,Middle,Gold,Current,0,2,No,3,Active,2023-07-25
CUST12568,Aahana Rama,Female,58,1967-09-26,Married,High School,Self-Employed,Self-Employed,Nagar Inc,1111226,High,Platinum,Salary,0,2,Yes,14,Active,2012-07-27
CUST12569,Ekiya Agate,Female,51,1975-05-15,Single,High School,IT Professional,Salaried,"Sen, Minhas and Suri",1166744,High,Platinum,Savings,1,0,No,1,Active,2025-07-24
CUST12570,Siya Bahl,Female,52,1973-12-04,Married,Graduate,Business Owner,Business,"Pradhan, Mandal and Dugar",2553536,Premium,Corporate,Salary,1,2,Yes,19,Active,2007-07-29
CUST12571,Hiral Bawa,Female,51,1975-02-26,Married,Post Graduate,IT Professional,Salaried,Char-Issac,793402,Middle,Gold,Savings,2,5,Yes,2,Active,2024-07-24
CUST12572,Manbir Sheth,Male,64,1962-04-21,Married,Graduate,Retired,Salaried,"Parekh, Gera and Dubey",373795,Low,Retail,Savings,0,2,Yes,2,Active,2024-07-24
CUST12573,Amruta Balasubramanian,Female,69,1956-11-19,Married,Diploma,Doctor,Salaried,"Goda, Mitra and Malhotra",2510630,Premium,Corporate,Savings,0,1,Yes,18,Inactive,2008-07-28
CUST12574,Lila Mitra,Female,47,1979-07-28,Married,Post Graduate,Banker,Salaried,Sagar-Kulkarni,948441,Middle,Gold,Savings,4,2,No,14,Active,2012-07-27
CUST12575,Chasmum Prakash,Female,45,1981-06-03,Married,Diploma,Business Owner,Business,"Hans, Bala and Sandal",3054117,Premium,Corporate,Savings,1,5,No,14,Inactive,2012-07-27
CUST12576,Nidra Sandal,Female,65,1961-03-12,Married,Graduate,Banker,Salaried,Kaur and Sons,1052744,High,Platinum,Premium,1,4,No,2,Active,2024-07-24
CUST12577,Harish Sabharwal,Male,43,1982-10-27,Married,Graduate,IT Professional,Salaried,"Kari, Ganesh and Radhakrishnan",750081,Middle,Gold,Premium,0,1,No,22,Active,2004-07-29
CUST12578,Damini Rana,Female,48,1978-01-20,Married,Graduate,Student,Salaried,"Devi, Bhat and Jaggi",170419,Low,Retail,Premium,0,4,No,4,Active,2022-07-25
CUST12579,Advaith Kapur,Male,27,1999-03-30,Single,Diploma,Engineer,Salaried,Singh-Manda,997842,Middle,Gold,Salary,1,3,No,9,Active,2017-07-26
CUST12580,Faras Arora,Male,27,1999-03-25,Single,High School,Government Employee,Government,"Sen, Sami and Gopal",892959,Middle,Gold,Savings,1,5,Yes,9,Active,2017-07-26
CUST12581,Ekta Yohannan,Female,47,1979-02-23,Married,High School,Business Owner,Business,Toor-Dutt,2094395,Premium,Corporate,Salary,1,4,Yes,22,Closed,2004-07-29
CUST12582,Vihaan Tak,Male,29,1996-11-07,Married,High School,Engineer,Salaried,Narasimhan LLC,902801,Middle,Gold,Savings,0,3,No,1,Active,2025-07-24
